image_index,image,unique_id,concept,recognizability,recognizability_homonyms,recognizability_close,nameability_naming-consistency,nameability,memorability_cr,relative_image_path,concept_index
7016,diamond/diamond_07s.jpg,diamond,diamond,0.058823529,0.058823529,0.058823529,0.705882353,0.117647059,0.923076923,images/diamond/diamond_07s.jpg,484
7017,diamond/diamond_08s.jpg,diamond,diamond,0.846153846,0.846153846,0.846153846,0.888888889,0.888888889,0.815789474,images/diamond/diamond_08s.jpg,484
7018,diamond/diamond_09s.jpg,diamond,diamond,1.0,1.0,1.0,0.842105263,0.842105263,0.743589744,images/diamond/diamond_09s.jpg,484
7019,diamond/diamond_10s.jpg,diamond,diamond,0.1875,0.1875,0.1875,0.470588235,0.470588235,0.794871795,images/diamond/diamond_10s.jpg,484
7020,diamond/diamond_11s.jpg,diamond,diamond,0.9375,0.9375,0.9375,0.9,0.9,0.825,images/diamond/diamond_11s.jpg,484
7021,diamond/diamond_12s.jpg,diamond,diamond,0.857142857,0.857142857,0.857142857,0.947368421,0.947368421,0.8,images/diamond/diamond_12s.jpg,484
7022,diamond/diamond_13s.jpg,diamond,diamond,0.785714286,0.785714286,0.785714286,0.705882353,0.705882353,0.825,images/diamond/diamond_13s.jpg,484
7023,diamond/diamond_14s.jpg,diamond,diamond,0.944444444,0.944444444,0.944444444,0.9,0.9,0.785714286,images/diamond/diamond_14s.jpg,484
7024,diamond/diamond_15s.jpg,diamond,diamond,0.846153846,0.846153846,0.846153846,0.842105263,0.842105263,0.853658537,images/diamond/diamond_15s.jpg,484
7025,diamond/diamond_16s.jpg,diamond,diamond,1.0,1.0,1.0,0.95,0.95,0.789473684,images/diamond/diamond_16s.jpg,484
7026,diaper/diaper_01b.jpg,diaper,diaper,0.785714286,0.785714286,0.785714286,0.705882353,0.705882353,0.880952381,images/diaper/diaper_01b.jpg,485
7027,diaper/diaper_02s.jpg,diaper,diaper,0.9375,0.9375,0.9375,0.833333333,0.833333333,0.902439024,images/diaper/diaper_02s.jpg,485
7028,diaper/diaper_03s.jpg,diaper,diaper,1.0,1.0,1.0,1.0,1.0,0.875,images/diaper/diaper_03s.jpg,485
7029,diaper/diaper_04s.jpg,diaper,diaper,0.727272727,0.727272727,0.727272727,0.947368421,0.947368421,0.875,images/diaper/diaper_04s.jpg,485
7030,diaper/diaper_05s.jpg,diaper,diaper,1.0,1.0,1.0,1.0,1.0,0.829268293,images/diaper/diaper_05s.jpg,485
7031,diaper/diaper_06s.jpg,diaper,diaper,0.615384615,0.615384615,0.615384615,0.95,0.95,0.846153846,images/diaper/diaper_06s.jpg,485
7032,diaper/diaper_07s.jpg,diaper,diaper,0.9375,0.9375,0.9375,1.0,1.0,0.897435897,images/diaper/diaper_07s.jpg,485
7033,diaper/diaper_08s.jpg,diaper,diaper,0.916666667,0.916666667,0.916666667,1.0,1.0,0.857142857,images/diaper/diaper_08s.jpg,485
7034,diaper/diaper_09s.jpg,diaper,diaper,0.9375,0.9375,0.9375,1.0,1.0,0.925,images/diaper/diaper_09s.jpg,485
7035,diaper/diaper_10s.jpg,diaper,diaper,0.8125,0.8125,0.8125,0.894736842,0.894736842,0.833333333,images/diaper/diaper_10s.jpg,485
7036,diaper/diaper_11s.jpg,diaper,diaper,0.933333333,0.933333333,0.933333333,1.0,1.0,0.837209302,images/diaper/diaper_11s.jpg,485
7037,diaper/diaper_12s.jpg,diaper,diaper,0.777777778,0.777777778,0.777777778,0.888888889,0.888888889,0.952380952,images/diaper/diaper_12s.jpg,485
7038,dice/dice_01s.jpg,dice,dice,0.933333333,0.933333333,0.933333333,0.736842105,0.736842105,0.785714286,images/dice/dice_01s.jpg,486
7039,dice/dice_02s.jpg,dice,dice,0.923076923,0.923076923,0.923076923,0.947368421,0.947368421,0.897435897,images/dice/dice_02s.jpg,486
7040,dice/dice_03s.jpg,dice,dice,0.888888889,0.888888889,0.888888889,0.9,0.9,0.820512821,images/dice/dice_03s.jpg,486
7041,dice/dice_04s.jpg,dice,dice,0.944444444,0.944444444,0.944444444,1.0,1.0,0.756097561,images/dice/dice_04s.jpg,486
7042,dice/dice_05s.jpg,dice,dice,1.0,1.0,1.0,0.85,0.85,0.794871795,images/dice/dice_05s.jpg,486
7043,dice/dice_06s.jpg,dice,dice,1.0,1.0,1.0,0.947368421,0.947368421,0.837209302,images/dice/dice_06s.jpg,486
7044,dice/dice_07s.jpg,dice,dice,0.916666667,0.916666667,0.916666667,1.0,1.0,0.731707317,images/dice/dice_07s.jpg,486
7045,dice/dice_08s.jpg,dice,dice,0.923076923,0.923076923,0.923076923,1.0,1.0,0.85,images/dice/dice_08s.jpg,486
7046,dice/dice_09s.jpg,dice,dice,0.857142857,0.857142857,0.857142857,0.894736842,0.894736842,0.775,images/dice/dice_09s.jpg,486
7047,dice/dice_10s.jpg,dice,dice,0.846153846,0.846153846,0.846153846,0.888888889,0.888888889,0.902439024,images/dice/dice_10s.jpg,486
7048,dice/dice_11s.jpg,dice,dice,0.866666667,0.866666667,0.866666667,0.944444444,0.944444444,0.8,images/dice/dice_11s.jpg,486
7049,dice/dice_12s.jpg,dice,dice,0.875,0.875,0.875,0.894736842,0.894736842,0.714285714,images/dice/dice_12s.jpg,486
7050,dice/dice_13s.jpg,dice,dice,1.0,1.0,1.0,0.625,0.625,0.926829268,images/dice/dice_13s.jpg,486
7051,dice/dice_14s.jpg,dice,dice,1.0,1.0,1.0,0.888888889,0.888888889,0.794871795,images/dice/dice_14s.jpg,486
7052,dice/dice_15s.jpg,dice,dice,0.933333333,0.933333333,0.933333333,0.75,0.75,0.8,images/dice/dice_15s.jpg,486
7053,dip/dip_01b.jpg,dip,dip,0.25,0.25,0.25,0.833333333,0.833333333,0.868421053,images/dip/dip_01b.jpg,487
7054,dip/dip_02s.jpg,dip,dip,0.333333333,0.333333333,0.333333333,0.789473684,0.789473684,0.85,images/dip/dip_02s.jpg,487
7055,dip/dip_03s.jpg,dip,dip,0.133333333,0.133333333,0.133333333,0.6875,0.6875,0.87804878,images/dip/dip_03s.jpg,487
7056,dip/dip_04s.jpg,dip,dip,0.461538462,0.461538462,0.461538462,0.888888889,0.888888889,0.756756757,images/dip/dip_04s.jpg,487
7057,dip/dip_05s.jpg,dip,dip,0.166666667,0.166666667,0.166666667,0.7,0.7,0.794871795,images/dip/dip_05s.jpg,487
7058,dip/dip_06s.jpg,dip,dip,0.222222222,0.222222222,0.222222222,0.777777778,0.777777778,0.974358974,images/dip/dip_06s.jpg,487
7059,dip/dip_07s.jpg,dip,dip,0.2,0.2,0.2,0.55,0.55,0.75,images/dip/dip_07s.jpg,487
7060,dip/dip_08s.jpg,dip,dip,0.333333333,0.333333333,0.333333333,0.647058824,0.647058824,0.928571429,images/dip/dip_08s.jpg,487
7061,dip/dip_09s.jpg,dip,dip,0.266666667,0.266666667,0.266666667,0.647058824,0.647058824,0.897435897,images/dip/dip_09s.jpg,487
7062,dip/dip_10s.jpg,dip,dip,0.352941176,0.352941176,0.352941176,0.947368421,0.947368421,0.904761905,images/dip/dip_10s.jpg,487
7063,dip/dip_11s.jpg,dip,dip,0.428571429,0.428571429,0.428571429,0.888888889,0.888888889,0.794871795,images/dip/dip_11s.jpg,487
7064,dip/dip_12s.jpg,dip,dip,0.181818182,0.181818182,0.181818182,0.444444444,0.444444444,0.948717949,images/dip/dip_12s.jpg,487
7065,dip/dip_13s.jpg,dip,dip,0.214285714,0.214285714,0.214285714,0.578947368,0.578947368,0.829268293,images/dip/dip_13s.jpg,487
7066,dip/dip_14s.jpg,dip,dip,0.235294118,0.235294118,0.235294118,0.368421053,0.263157895,0.919630156,images/dip/dip_14s.jpg,487
7067,dirt_bike/dirt_bike_01b.jpg,dirt_bike,dirt bike,0.1875,0.1875,0.1875,0.333333333,0.555555556,0.794871795,images/dirt_bike/dirt_bike_01b.jpg,488
7068,dirt_bike/dirt_bike_02s.jpg,dirt_bike,dirt bike,0.294117647,0.294117647,0.294117647,0.4375,0.625,0.743589744,images/dirt_bike/dirt_bike_02s.jpg,488
7069,dirt_bike/dirt_bike_03s.jpg,dirt_bike,dirt bike,0.4,0.4,0.4,0.473684211,0.578947368,0.8,images/dirt_bike/dirt_bike_03s.jpg,488
7070,dirt_bike/dirt_bike_04s.jpg,dirt_bike,dirt bike,0.533333333,0.533333333,0.533333333,0.294117647,0.352941176,0.682926829,images/dirt_bike/dirt_bike_04s.jpg,488
7071,dirt_bike/dirt_bike_05s.jpg,dirt_bike,dirt bike,0.363636364,0.363636364,0.363636364,0.333333333,0.611111111,0.804878049,images/dirt_bike/dirt_bike_05s.jpg,488
7072,dirt_bike/dirt_bike_06s.jpg,dirt_bike,dirt bike,0.5,0.5,0.5,0.444444444,0.5,0.714285714,images/dirt_bike/dirt_bike_06s.jpg,488
7073,dirt_bike/dirt_bike_07s.jpg,dirt_bike,dirt bike,0.416666667,0.416666667,0.416666667,0.263157895,0.473684211,0.825,images/dirt_bike/dirt_bike_07s.jpg,488
7074,dirt_bike/dirt_bike_08s.jpg,dirt_bike,dirt bike,0.153846154,0.153846154,0.153846154,0.555555556,0.166666667,0.725,images/dirt_bike/dirt_bike_08s.jpg,488
7075,dirt_bike/dirt_bike_09s.jpg,dirt_bike,dirt bike,0.25,0.25,0.25,0.388888889,0.388888889,0.833333333,images/dirt_bike/dirt_bike_09s.jpg,488
7076,dirt_bike/dirt_bike_10s.jpg,dirt_bike,dirt bike,0.375,0.375,0.375,0.411764706,0.470588235,0.682926829,images/dirt_bike/dirt_bike_10s.jpg,488
7077,dirt_bike/dirt_bike_11s.jpg,dirt_bike,dirt bike,0.461538462,0.461538462,0.461538462,0.388888889,0.5,0.707317073,images/dirt_bike/dirt_bike_11s.jpg,488
7078,dirt_bike/dirt_bike_12s.jpg,dirt_bike,dirt bike,0.1875,0.1875,0.1875,0.277777778,0.333333333,0.575,images/dirt_bike/dirt_bike_12s.jpg,488
7079,dish/dish_01b.jpg,dish,dish,0.058823529,0.058823529,0.117647059,0.444444444,0.444444444,0.95,images/dish/dish_01b.jpg,489
7080,dish/dish_02s.jpg,dish,dish,0.0,0.0,0.083333333,0.526315789,0.526315789,0.80952381,images/dish/dish_02s.jpg,489
7081,dish/dish_03s.jpg,dish,dish,0.0,0.0,0.470588235,0.631578947,0.631578947,0.731707317,images/dish/dish_03s.jpg,489
7082,dish/dish_04s.jpg,dish,dish,0.0,0.0,0.647058824,0.722222222,0.055555556,0.55,images/dish/dish_04s.jpg,489
7083,dish/dish_05s.jpg,dish,dish,0.0625,0.0625,0.5625,0.411764706,0.294117647,0.743589744,images/dish/dish_05s.jpg,489
7084,dish/dish_06s.jpg,dish,dish,0.0,0.0,0.846153846,0.555555556,0.555555556,0.756097561,images/dish/dish_06s.jpg,489
7085,dish/dish_07s.jpg,dish,dish,0.055555556,0.055555556,0.111111111,0.333333333,0.166666667,0.815789474,images/dish/dish_07s.jpg,489
7086,dish/dish_08s.jpg,dish,dish,0.142857143,0.142857143,0.285714286,0.266666667,0.266666667,0.825,images/dish/dish_08s.jpg,489
7087,dish/dish_09s.jpg,dish,dish,0.0,0.0,0.25,0.421052632,0.421052632,0.769230769,images/dish/dish_09s.jpg,489
7088,dish/dish_10s.jpg,dish,dish,0.142857143,0.142857143,0.357142857,0.444444444,0.444444444,0.780487805,images/dish/dish_10s.jpg,489
7089,dish/dish_11s.jpg,dish,dish,0.071428571,0.071428571,0.142857143,0.705882353,0.705882353,0.75,images/dish/dish_11s.jpg,489
7090,dish/dish_12s.jpg,dish,dish,0.058823529,0.058823529,0.117647059,0.55,0.55,0.785714286,images/dish/dish_12s.jpg,489
7091,dish/dish_13s.jpg,dish,dish,0.0625,0.0625,0.25,0.631578947,0.631578947,0.648648649,images/dish/dish_13s.jpg,489
7092,dish/dish_14s.jpg,dish,dish,0.125,0.125,0.5,0.473684211,0.473684211,0.875,images/dish/dish_14s.jpg,489
7093,dish/dish_15s.jpg,dish,dish,0.0,0.0,0.25,0.45,0.45,0.675,images/dish/dish_15s.jpg,489
7094,dish/dish_16s.jpg,dish,dish,0.181818182,0.181818182,0.727272727,0.5,0.5,0.780487805,images/dish/dish_16s.jpg,489
7095,dish/dish_17s.jpg,dish,dish,0.071428571,0.071428571,0.428571429,0.368421053,0.368421053,0.725,images/dish/dish_17s.jpg,489
7096,dish/dish_18s.jpg,dish,dish,0.066666667,0.066666667,0.333333333,0.578947368,0.578947368,0.87804878,images/dish/dish_18s.jpg,489
7097,dish/dish_19s.jpg,dish,dish,0.1,0.1,0.2,0.529411765,0.529411765,0.820512821,images/dish/dish_19s.jpg,489
7098,dish/dish_20s.jpg,dish,dish,0.25,0.25,0.75,0.388888889,0.388888889,0.69047619,images/dish/dish_20s.jpg,489
7099,dish/dish_21s.jpg,dish,dish,0.0,0.0,0.473684211,0.411764706,0.235294118,0.825,images/dish/dish_21s.jpg,489
7100,dishrag/dishrag_01b.jpg,dishrag,dishrag,0.0,0.0,0.0,0.157894737,0.0,0.697674419,images/dishrag/dishrag_01b.jpg,490
7101,dishrag/dishrag_02s.jpg,dishrag,dishrag,0.0,0.0,0.0,0.210526316,0.0,0.886363636,images/dishrag/dishrag_02s.jpg,490
7102,dishrag/dishrag_03s.jpg,dishrag,dishrag,0.052631579,0.052631579,0.052631579,0.230769231,0.0,0.725,images/dishrag/dishrag_03s.jpg,490
7103,dishrag/dishrag_04s.jpg,dishrag,dishrag,0.0,0.0,0.0,0.176470588,0.0,0.925,images/dishrag/dishrag_04s.jpg,490
7104,dishrag/dishrag_05s.jpg,dishrag,dishrag,0.133333333,0.133333333,0.133333333,0.3125,0.0,0.829268293,images/dishrag/dishrag_05s.jpg,490
7105,dishrag/dishrag_06s.jpg,dishrag,dishrag,0.0,0.0,0.0,0.470588235,0.0,0.825,images/dishrag/dishrag_06s.jpg,490
7106,dishrag/dishrag_07s.jpg,dishrag,dishrag,0.0,0.0,0.0,0.263157895,0.0,0.833333333,images/dishrag/dishrag_07s.jpg,490
7107,dishrag/dishrag_08s.jpg,dishrag,dishrag,0.0,0.0,0.0,0.4,0.05,0.775,images/dishrag/dishrag_08s.jpg,490
7108,dishrag/dishrag_09s.jpg,dishrag,dishrag,0.133333333,0.133333333,0.133333333,0.222222222,0.0,0.925,images/dishrag/dishrag_09s.jpg,490
7109,dishrag/dishrag_10s.jpg,dishrag,dishrag,0.0,0.0,0.0,0.5,0.055555556,0.775,images/dishrag/dishrag_10s.jpg,490
7110,dishrag/dishrag_11s.jpg,dishrag,dishrag,0.176470588,0.176470588,0.176470588,0.368421053,0.0,0.837209302,images/dishrag/dishrag_11s.jpg,490
7111,dishrag/dishrag_12s.jpg,dishrag,dishrag,0.090909091,0.090909091,0.090909091,0.235294118,0.0,0.769230769,images/dishrag/dishrag_12s.jpg,490
7112,dishwasher/dishwasher_01b.jpg,dishwasher,dishwasher,0.714285714,0.714285714,0.714285714,0.777777778,0.777777778,0.800609756,images/dishwasher/dishwasher_01b.jpg,491
7113,dishwasher/dishwasher_02s.jpg,dishwasher,dishwasher,0.583333333,0.583333333,0.583333333,0.777777778,0.777777778,0.825,images/dishwasher/dishwasher_02s.jpg,491
7114,dishwasher/dishwasher_03s.jpg,dishwasher,dishwasher,0.75,0.75,0.75,0.6,0.6,0.750609756,images/dishwasher/dishwasher_03s.jpg,491
7115,dishwasher/dishwasher_04s.jpg,dishwasher,dishwasher,0.625,0.625,0.625,0.75,0.75,0.697674419,images/dishwasher/dishwasher_04s.jpg,491
7116,dishwasher/dishwasher_05s.jpg,dishwasher,dishwasher,0.866666667,0.866666667,0.866666667,0.588235294,0.588235294,0.853658537,images/dishwasher/dishwasher_05s.jpg,491
7117,dishwasher/dishwasher_06s.jpg,dishwasher,dishwasher,0.8125,0.8125,0.8125,0.8,0.8,0.880952381,images/dishwasher/dishwasher_06s.jpg,491
7118,dishwasher/dishwasher_07s.jpg,dishwasher,dishwasher,0.428571429,0.428571429,0.428571429,0.944444444,0.944444444,0.756097561,images/dishwasher/dishwasher_07s.jpg,491
7119,dishwasher/dishwasher_08s.jpg,dishwasher,dishwasher,0.5,0.5,0.5,0.705882353,0.705882353,0.76744186,images/dishwasher/dishwasher_08s.jpg,491
7120,dishwasher/dishwasher_09s.jpg,dishwasher,dishwasher,0.866666667,0.866666667,0.866666667,0.842105263,0.842105263,0.707317073,images/dishwasher/dishwasher_09s.jpg,491
7121,dishwasher/dishwasher_10n.jpg,dishwasher,dishwasher,0.533333333,0.533333333,0.533333333,0.85,0.85,0.857142857,images/dishwasher/dishwasher_10n.jpg,491
7122,dishwasher/dishwasher_11s.jpg,dishwasher,dishwasher,0.466666667,0.466666667,0.466666667,0.722222222,0.722222222,0.842105263,images/dishwasher/dishwasher_11s.jpg,491
7123,dishwasher/dishwasher_12n.jpg,dishwasher,dishwasher,0.733333333,0.733333333,0.733333333,0.777777778,0.777777778,0.755555556,images/dishwasher/dishwasher_12n.jpg,491
7124,dishwasher/dishwasher_13s.jpg,dishwasher,dishwasher,0.8,0.8,0.8,1.0,1.0,0.731707317,images/dishwasher/dishwasher_13s.jpg,491
7125,dishwashing_liquid/dishwashing_liquid_01b.jpg,dishwashing_liquid,dishwashing liquid,0.571428571,0.571428571,0.571428571,0.611111111,0.055555556,0.731707317,images/dishwashing_liquid/dishwashing_liquid_01b.jpg,492
7126,dishwashing_liquid/dishwashing_liquid_02s.jpg,dishwashing_liquid,dishwashing liquid,0.666666667,0.666666667,0.666666667,0.6,0.05,0.818181818,images/dishwashing_liquid/dishwashing_liquid_02s.jpg,492
7127,dishwashing_liquid/dishwashing_liquid_03s.jpg,dishwashing_liquid,dishwashing liquid,0.705882353,0.705882353,0.705882353,0.736842105,0.052631579,0.785714286,images/dishwashing_liquid/dishwashing_liquid_03s.jpg,492
7128,dishwashing_liquid/dishwashing_liquid_04s.jpg,dishwashing_liquid,dishwashing liquid,0.571428571,0.571428571,0.571428571,0.65,0.0,0.725,images/dishwashing_liquid/dishwashing_liquid_04s.jpg,492
7129,dishwashing_liquid/dishwashing_liquid_05s.jpg,dishwashing_liquid,dishwashing liquid,0.5,0.5,0.5,0.588235294,0.058823529,0.804878049,images/dishwashing_liquid/dishwashing_liquid_05s.jpg,492
7130,dishwashing_liquid/dishwashing_liquid_06s.jpg,dishwashing_liquid,dishwashing liquid,0.578947368,0.578947368,0.578947368,0.647058824,0.058823529,0.846153846,images/dishwashing_liquid/dishwashing_liquid_06s.jpg,492
7131,dishwashing_liquid/dishwashing_liquid_07s.jpg,dishwashing_liquid,dishwashing liquid,0.421052632,0.421052632,0.421052632,0.555555556,0.0,0.710526316,images/dishwashing_liquid/dishwashing_liquid_07s.jpg,492
7132,dishwashing_liquid/dishwashing_liquid_08s.jpg,dishwashing_liquid,dishwashing liquid,0.714285714,0.714285714,0.714285714,0.5,0.0625,0.75,images/dishwashing_liquid/dishwashing_liquid_08s.jpg,492
7133,dishwashing_liquid/dishwashing_liquid_09s.jpg,dishwashing_liquid,dishwashing liquid,0.5,0.5,0.5,0.526315789,0.052631579,0.829268293,images/dishwashing_liquid/dishwashing_liquid_09s.jpg,492
7134,dishwashing_liquid/dishwashing_liquid_10s.jpg,dishwashing_liquid,dishwashing liquid,0.75,0.75,0.75,0.611111111,0.0,0.775,images/dishwashing_liquid/dishwashing_liquid_10s.jpg,492
7135,dishwashing_liquid/dishwashing_liquid_11s.jpg,dishwashing_liquid,dishwashing liquid,0.666666667,0.666666667,0.666666667,0.764705882,0.0,0.87804878,images/dishwashing_liquid/dishwashing_liquid_11s.jpg,492
7136,dishwashing_liquid/dishwashing_liquid_12s.jpg,dishwashing_liquid,dishwashing liquid,0.571428571,0.571428571,0.571428571,0.5625,0.0625,0.857142857,images/dishwashing_liquid/dishwashing_liquid_12s.jpg,492
7137,dishwashing_liquid/dishwashing_liquid_13s.jpg,dishwashing_liquid,dishwashing liquid,0.857142857,0.857142857,0.857142857,0.684210526,0.0,0.868421053,images/dishwashing_liquid/dishwashing_liquid_13s.jpg,492
7138,diskette/diskette_01b.jpg,diskette,diskette,0.357142857,0.357142857,0.357142857,0.631578947,0.0,0.825,images/diskette/diskette_01b.jpg,493
7139,diskette/diskette_02s.jpg,diskette,diskette,0.2,0.2,0.2,0.526315789,0.0,0.833333333,images/diskette/diskette_02s.jpg,493
7140,diskette/diskette_03s.jpg,diskette,diskette,0.166666667,0.166666667,0.166666667,0.333333333,0.055555556,0.785714286,images/diskette/diskette_03s.jpg,493
7141,diskette/diskette_04s.jpg,diskette,diskette,0.333333333,0.333333333,0.333333333,0.526315789,0.0,0.769230769,images/diskette/diskette_04s.jpg,493
7142,diskette/diskette_05s.jpg,diskette,diskette,0.166666667,0.166666667,0.166666667,0.444444444,0.055555556,0.902439024,images/diskette/diskette_05s.jpg,493
7143,diskette/diskette_06s.jpg,diskette,diskette,0.214285714,0.214285714,0.214285714,0.333333333,0.0,0.853658537,images/diskette/diskette_06s.jpg,493
7144,diskette/diskette_07s.jpg,diskette,diskette,0.066666667,0.066666667,0.066666667,0.375,0.0,0.87804878,images/diskette/diskette_07s.jpg,493
7145,diskette/diskette_08s.jpg,diskette,diskette,0.25,0.25,0.25,0.263157895,0.052631579,0.9,images/diskette/diskette_08s.jpg,493
7146,diskette/diskette_09s.jpg,diskette,diskette,0.125,0.125,0.125,0.4,0.0,0.829268293,images/diskette/diskette_09s.jpg,493
7147,diskette/diskette_10s.jpg,diskette,diskette,0.235294118,0.235294118,0.235294118,0.352941176,0.0,0.834440753,images/diskette/diskette_10s.jpg,493
7148,diskette/diskette_11s.jpg,diskette,diskette,0.058823529,0.058823529,0.058823529,0.529411765,0.058823529,0.790697674,images/diskette/diskette_11s.jpg,493
7149,diskette/diskette_12s.jpg,diskette,diskette,0.294117647,0.294117647,0.294117647,0.277777778,0.0,0.857142857,images/diskette/diskette_12s.jpg,493
7150,diving_board/diving_board_01b.jpg,diving_board,diving board,0.166666667,0.166666667,0.166666667,0.411764706,0.411764706,0.75,images/diving_board/diving_board_01b.jpg,494
7151,diving_board/diving_board_02s.jpg,diving_board,diving board,0.6,0.6,0.6,0.842105263,0.842105263,0.743589744,images/diving_board/diving_board_02s.jpg,494
7152,diving_board/diving_board_03s.jpg,diving_board,diving board,0.416666667,0.416666667,0.416666667,0.764705882,0.764705882,0.763157895,images/diving_board/diving_board_03s.jpg,494
7153,diving_board/diving_board_04s.jpg,diving_board,diving board,0.466666667,0.466666667,0.466666667,0.882352941,0.882352941,0.923076923,images/diving_board/diving_board_04s.jpg,494
7154,diving_board/diving_board_05s.jpg,diving_board,diving board,0.444444444,0.444444444,0.444444444,0.882352941,0.882352941,0.717948718,images/diving_board/diving_board_05s.jpg,494
7155,diving_board/diving_board_06s.jpg,diving_board,diving board,0.571428571,0.571428571,0.571428571,1.0,1.0,0.833333333,images/diving_board/diving_board_06s.jpg,494
7156,diving_board/diving_board_07s.jpg,diving_board,diving board,0.777777778,0.777777778,0.777777778,0.882352941,0.882352941,0.953488372,images/diving_board/diving_board_07s.jpg,494
7157,diving_board/diving_board_08s.jpg,diving_board,diving board,0.333333333,0.333333333,0.333333333,0.941176471,0.941176471,0.80952381,images/diving_board/diving_board_08s.jpg,494
7158,diving_board/diving_board_09s.jpg,diving_board,diving board,0.266666667,0.266666667,0.266666667,0.722222222,0.722222222,0.707317073,images/diving_board/diving_board_09s.jpg,494
